,date,category,value,label
4746,2018-05-11,General Request - ANIMAL CARE CONTROL,2,0
4747,2018-05-11,General Request - ASSESSOR RECORDER,3,0
4748,2018-05-11,General Request - BUILDING INSPECTION,4,0
4749,2018-05-11,General Request - COUNTY CLERK,14,0
4750,2018-05-11,General Request - DPH,14,0
4751,2018-05-11,General Request - HUMAN SERVICES AGENCY,1,0
4752,2018-05-11,General Request - MTA,22,0
4753,2018-05-11,General Request - PUBLIC WORKS,53,0
4754,2018-05-11,General Request - PUC,6,0
4755,2018-05-11,General Request - RPD,1,0
4756,2018-05-11,General Request - TT COLLECTOR,6,0
4757,2018-05-11,Graffiti,257,0
4758,2018-05-11,Homeless Concerns,168,0
4759,2018-05-11,Illegal Postings,6,0
4760,2018-05-11,Litter Receptacles,24,0
4761,2018-05-11,MUNI Feedback,52,0
4762,2018-05-11,Noise Report,27,0
4763,2018-05-11,Parking Enforcement,157,0
4764,2018-05-11,Rec and Park Requests,21,0
4765,2018-05-11,Residential Building Request,1,0
4766,2018-05-11,SFHA Requests,2,0
4767,2018-05-11,Sewer Issues,17,0
4768,2018-05-11,Sidewalk or Curb,9,0
4769,2018-05-11,Sign Repair,8,0
4770,2018-05-11,Street Defects,30,0
4771,2018-05-11,Street and Sidewalk Cleaning,490,0
4772,2018-05-11,Streetlights,14,0
4773,2018-05-11,Temporary Sign Request,15,0
4774,2018-05-11,Tree Maintenance,32,0
4775,2018-05-12,311 External Request,2,0
4776,2018-05-12,Abandoned Vehicle,52,0
4777,2018-05-12,Blocked Street or SideWalk,12,0
4778,2018-05-12,Catch Basin Maintenance,2,0
4779,2018-05-12,Color Curb,2,0
4780,2018-05-12,Damaged Property,26,0
4781,2018-05-12,Encampments,159,0
4782,2018-05-12,General Request - 311CUSTOMERSERVICECENTER,2,0
4783,2018-05-12,General Request - BUILDING INSPECTION,3,0
4784,2018-05-12,General Request - COUNTY CLERK,7,0
4785,2018-05-12,General Request - FIRE DEPARTMENT,1,0
4786,2018-05-12,General Request - HUMAN SERVICES AGENCY,1,0
4787,2018-05-12,General Request - MTA,11,0
4788,2018-05-12,General Request - PUBLIC WORKS,47,0
4789,2018-05-12,General Request - PUC,2,0
4790,2018-05-12,Graffiti,131,0
4791,2018-05-12,Homeless Concerns,103,0
4792,2018-05-12,Illegal Postings,4,0
4793,2018-05-12,Litter Receptacles,20,0
4794,2018-05-12,MUNI Feedback,33,0
4795,2018-05-12,Noise Report,16,0
4796,2018-05-12,Parking Enforcement,165,0
4797,2018-05-12,Rec and Park Requests,19,0
4798,2018-05-12,Residential Building Request,4,0
4799,2018-05-12,SFHA Requests,3,0
4800,2018-05-12,Sewer Issues,17,0
4801,2018-05-12,Sidewalk or Curb,10,0
4802,2018-05-12,Sign Repair,13,0
4803,2018-05-12,Street Defects,14,0
4804,2018-05-12,Street and Sidewalk Cleaning,436,0
4805,2018-05-12,Streetlights,6,0
4806,2018-05-12,Temporary Sign Request,3,0
4807,2018-05-12,Tree Maintenance,27,0
4808,2018-05-13,Abandoned Vehicle,66,0
4809,2018-05-13,Blocked Street or SideWalk,9,0
4810,2018-05-13,Color Curb,1,0
4811,2018-05-13,Damaged Property,19,0
4812,2018-05-13,Encampments,117,0
4813,2018-05-13,General Request - 311CUSTOMERSERVICECENTER,4,0
4814,2018-05-13,General Request - ART COMMISSION,1,0
4815,2018-05-13,General Request - BUILDING INSPECTION,1,0
4816,2018-05-13,General Request - COUNTY CLERK,5,0
4817,2018-05-13,General Request - DPH,3,0
4818,2018-05-13,General Request - MTA,7,0
4819,2018-05-13,General Request - PLANNING,1,0
4820,2018-05-13,General Request - PUBLIC WORKS,31,0
4821,2018-05-13,General Request - PUC,1,0
4822,2018-05-13,General Request - TT COLLECTOR,2,0
4823,2018-05-13,Graffiti,171,0
4824,2018-05-13,Homeless Concerns,107,0
4825,2018-05-13,Illegal Postings,16,0
4826,2018-05-13,Litter Receptacles,16,0
4827,2018-05-13,MUNI Feedback,18,0
4828,2018-05-13,Noise Report,17,0
4829,2018-05-13,Parking Enforcement,108,0
4830,2018-05-13,Rec and Park Requests,19,0
4831,2018-05-13,Residential Building Request,2,0
4832,2018-05-13,SFHA Requests,2,0
4833,2018-05-13,Sewer Issues,22,0
4834,2018-05-13,Sidewalk or Curb,15,0
4835,2018-05-13,Sign Repair,11,0
4836,2018-05-13,Street Defects,18,0
4837,2018-05-13,Street and Sidewalk Cleaning,342,0
4838,2018-05-13,Streetlights,8,0
4839,2018-05-13,Tree Maintenance,18,0
4840,2018-05-14,311 External Request,3,0
4841,2018-05-14,Abandoned Vehicle,123,0
4842,2018-05-14,Blocked Street or SideWalk,16,0
4843,2018-05-14,Catch Basin Maintenance,2,0
4844,2018-05-14,Color Curb,5,0
4845,2018-05-14,DPW Volunteer Programs,1,0
4846,2018-05-14,Damaged Property,33,0
4847,2018-05-14,Encampments,267,0
4848,2018-05-14,General Request - 311CUSTOMERSERVICECENTER,5,0
4849,2018-05-14,General Request - ANIMAL CARE CONTROL,2,0
4850,2018-05-14,General Request - ASSESSOR RECORDER,1,0
4851,2018-05-14,General Request - BOARD OF SUPERVISORS,1,0
4852,2018-05-14,General Request - BUILDING INSPECTION,5,0
4853,2018-05-14,General Request - COUNTY CLERK,14,0
4854,2018-05-14,General Request - DPH,11,0
4855,2018-05-14,General Request - MTA,21,0
4856,2018-05-14,General Request - PLANNING,1,0
4857,2018-05-14,General Request - PORT AUTHORITY,1,0
4858,2018-05-14,General Request - PUBLIC WORKS,62,0
4859,2018-05-14,General Request - PUC,9,0
4860,2018-05-14,General Request - TT COLLECTOR,4,0
4861,2018-05-14,Graffiti,249,0
4862,2018-05-14,Homeless Concerns,168,0
4863,2018-05-14,Illegal Postings,10,0
4864,2018-05-14,Litter Receptacles,28,0
4865,2018-05-14,MUNI Feedback,55,0
4866,2018-05-14,Noise Report,10,0
4867,2018-05-14,Parking Enforcement,167,0
4868,2018-05-14,Rec and Park Requests,17,0
4869,2018-05-14,Residential Building Request,10,0
4870,2018-05-14,SFHA Requests,5,0
4871,2018-05-14,Sewer Issues,25,0
4872,2018-05-14,Sidewalk or Curb,15,0
4873,2018-05-14,Sign Repair,19,0
4874,2018-05-14,Street Defects,24,0
4875,2018-05-14,Street and Sidewalk Cleaning,623,0
4876,2018-05-14,Streetlights,15,0
4877,2018-05-14,Temporary Sign Request,26,0
4878,2018-05-14,Tree Maintenance,49,0
4879,2018-05-15,311 External Request,1,0
4880,2018-05-15,Abandoned Vehicle,123,0
4881,2018-05-15,Blocked Street or SideWalk,9,0
4882,2018-05-15,Color Curb,7,0
4883,2018-05-15,DPW Volunteer Programs,1,0
4884,2018-05-15,Damaged Property,35,0
4885,2018-05-15,Encampments,214,0
4886,2018-05-15,General Request - 311CUSTOMERSERVICECENTER,11,0
4887,2018-05-15,General Request - ANIMAL CARE CONTROL,4,0
4888,2018-05-15,General Request - ASSESSOR RECORDER,2,0
4889,2018-05-15,General Request - BUILDING INSPECTION,11,0
4890,2018-05-15,General Request - COUNTY CLERK,22,0
4891,2018-05-15,General Request - DPH,10,0
4892,2018-05-15,General Request - FIRE DEPARTMENT,1,0
4893,2018-05-15,General Request - MOCD,1,0
4894,2018-05-15,General Request - MONS,3,0
4895,2018-05-15,General Request - MTA,27,0
4896,2018-05-15,General Request - PLANNING,1,0
4897,2018-05-15,General Request - PUBLIC WORKS,78,0
4898,2018-05-15,General Request - PUC,5,0
4899,2018-05-15,General Request - SHERIFF,1,0
4900,2018-05-15,General Request - TT COLLECTOR,8,0
4901,2018-05-15,Graffiti,234,0
4902,2018-05-15,Homeless Concerns,182,0
4903,2018-05-15,Illegal Postings,8,0
4904,2018-05-15,Litter Receptacles,17,0
4905,2018-05-15,MUNI Feedback,61,0
4906,2018-05-15,Noise Report,8,0
4907,2018-05-15,Parking Enforcement,166,0
4908,2018-05-15,Rec and Park Requests,27,0
4909,2018-05-15,Residential Building Request,8,0
4910,2018-05-15,SFHA Requests,4,0
4911,2018-05-15,Sewer Issues,28,0
4912,2018-05-15,Sidewalk or Curb,25,0
4913,2018-05-15,Sign Repair,19,0
4914,2018-05-15,Street Defects,27,0
4915,2018-05-15,Street and Sidewalk Cleaning,608,0
4916,2018-05-15,Streetlights,11,0
4917,2018-05-15,Temporary Sign Request,19,0
4918,2018-05-15,Tree Maintenance,34,0
4919,2018-05-16,311 External Request,1,0
4920,2018-05-16,Abandoned Vehicle,122,0
4921,2018-05-16,Blocked Street or SideWalk,12,0
4922,2018-05-16,Catch Basin Maintenance,1,0
4923,2018-05-16,Color Curb,1,0
4924,2018-05-16,DPW Volunteer Programs,1,0
4925,2018-05-16,Damaged Property,29,0
4926,2018-05-16,Encampments,233,0
4927,2018-05-16,General Request - 311CUSTOMERSERVICECENTER,5,0
4928,2018-05-16,General Request - ANIMAL CARE CONTROL,3,0
4929,2018-05-16,General Request - ASSESSOR RECORDER,5,0
4930,2018-05-16,General Request - BUILDING INSPECTION,3,0
4931,2018-05-16,General Request - CONTRACT ADMINISTRATION,1,0
4932,2018-05-16,General Request - COUNTY CLERK,18,0
4933,2018-05-16,General Request - DPH,10,0
4934,2018-05-16,General Request - DTIS,1,0
4935,2018-05-16,General Request - FIRE DEPARTMENT,2,0
4936,2018-05-16,General Request - HSH,1,0
4937,2018-05-16,General Request - MOH,1,0
4938,2018-05-16,General Request - MTA,29,0
4939,2018-05-16,General Request - PUBLIC WORKS,65,0
4940,2018-05-16,General Request - PUC,9,0
4941,2018-05-16,General Request - RPD,1,0
4942,2018-05-16,General Request - TT COLLECTOR,2,0
4943,2018-05-16,Graffiti,166,0
4944,2018-05-16,Homeless Concerns,186,0
4945,2018-05-16,Illegal Postings,14,0
4946,2018-05-16,Litter Receptacles,20,0
4947,2018-05-16,MUNI Feedback,55,0
4948,2018-05-16,Noise Report,11,0
4949,2018-05-16,Parking Enforcement,169,0
4950,2018-05-16,Rec and Park Requests,29,0
4951,2018-05-16,Residential Building Request,3,0
4952,2018-05-16,SFHA Requests,2,0
4953,2018-05-16,Sewer Issues,32,0
4954,2018-05-16,Sidewalk or Curb,38,0
4955,2018-05-16,Sign Repair,15,0
4956,2018-05-16,Street Defects,37,0
4957,2018-05-16,Street and Sidewalk Cleaning,618,0
4958,2018-05-16,Streetlights,46,1
4959,2018-05-16,Temporary Sign Request,22,0
4960,2018-05-16,Tree Maintenance,65,0
4961,2018-05-17,311 External Request,4,0
4962,2018-05-17,Abandoned Vehicle,107,0
4963,2018-05-17,Blocked Street or SideWalk,22,0
4964,2018-05-17,Color Curb,5,0
4965,2018-05-17,Damaged Property,35,0
4966,2018-05-17,Encampments,253,0
4967,2018-05-17,General Request - 311CUSTOMERSERVICECENTER,1,0
4968,2018-05-17,General Request - AGING ADULT SERVICES,1,0
4969,2018-05-17,General Request - ANIMAL CARE CONTROL,1,0
4970,2018-05-17,General Request - ASSESSOR RECORDER,3,0
4971,2018-05-17,General Request - BUILDING INSPECTION,6,0
4972,2018-05-17,General Request - COUNTY CLERK,17,0
4973,2018-05-17,General Request - DPH,7,0
4974,2018-05-17,General Request - HUMAN SERVICES AGENCY,1,0
4975,2018-05-17,General Request - MTA,23,0
4976,2018-05-17,General Request - OCC,1,0
4977,2018-05-17,General Request - PORT AUTHORITY,1,0
4978,2018-05-17,General Request - PUBLIC WORKS,88,0
4979,2018-05-17,General Request - PUC,7,0
4980,2018-05-17,General Request - RENT BOARD,1,0
4981,2018-05-17,General Request - RPD,3,0
4982,2018-05-17,General Request - SFPD,1,0
4983,2018-05-17,General Request - TT COLLECTOR,9,0
4984,2018-05-17,Graffiti,271,0
4985,2018-05-17,Homeless Concerns,144,0
4986,2018-05-17,Illegal Postings,20,0
4987,2018-05-17,Litter Receptacles,27,0
4988,2018-05-17,MUNI Feedback,53,0
4989,2018-05-17,Noise Report,11,0
4990,2018-05-17,Parking Enforcement,180,0
4991,2018-05-17,Rec and Park Requests,26,0
4992,2018-05-17,Residential Building Request,9,0
4993,2018-05-17,SFHA Requests,1,0
4994,2018-05-17,Sewer Issues,14,0
4995,2018-05-17,Sidewalk or Curb,22,0
4996,2018-05-17,Sign Repair,15,0
4997,2018-05-17,Street Defects,19,0
4998,2018-05-17,Street and Sidewalk Cleaning,565,0
4999,2018-05-17,Streetlights,17,0
5000,2018-05-17,Temporary Sign Request,11,0
5001,2018-05-17,Tree Maintenance,52,0
5002,2018-05-18,311 External Request,4,0
5003,2018-05-18,Abandoned Vehicle,128,0
5004,2018-05-18,Blocked Street or SideWalk,11,0
5005,2018-05-18,Damaged Property,34,0
5006,2018-05-18,Encampments,221,0
5007,2018-05-18,General Request - 311CUSTOMERSERVICECENTER,7,0
5008,2018-05-18,General Request - ANIMAL CARE CONTROL,3,0
5009,2018-05-18,General Request - ASSESSOR RECORDER,1,0
5010,2018-05-18,General Request - BUILDING INSPECTION,5,0
5011,2018-05-18,General Request - CITYADMINISTRATOR GSA,1,0
5012,2018-05-18,General Request - COUNTY CLERK,8,0
5013,2018-05-18,General Request - DPH,16,0
5014,2018-05-18,General Request - DTIS,1,0
5015,2018-05-18,General Request - FIRE DEPARTMENT,1,0
5016,2018-05-18,General Request - MOCJ,1,0
5017,2018-05-18,General Request - MTA,20,0
5018,2018-05-18,General Request - PUBLIC WORKS,68,0
5019,2018-05-18,General Request - PUC,5,0
5020,2018-05-18,General Request - RPD,2,0
5021,2018-05-18,General Request - SHORT TERM RENTALS,1,0
5022,2018-05-18,General Request - TT COLLECTOR,3,0
5023,2018-05-18,Graffiti,172,0
5024,2018-05-18,Homeless Concerns,162,0
5025,2018-05-18,Illegal Postings,8,0
5026,2018-05-18,Litter Receptacles,17,0
5027,2018-05-18,MUNI Feedback,57,0
5028,2018-05-18,Noise Report,15,0
5029,2018-05-18,Parking Enforcement,165,0
5030,2018-05-18,Rec and Park Requests,17,0
5031,2018-05-18,Residential Building Request,1,0
5032,2018-05-18,SFHA Requests,6,0
5033,2018-05-18,Sewer Issues,23,0
5034,2018-05-18,Sidewalk or Curb,15,0
5035,2018-05-18,Sign Repair,9,0
5036,2018-05-18,Street Defects,29,0
5037,2018-05-18,Street and Sidewalk Cleaning,493,0
5038,2018-05-18,Streetlights,7,0
5039,2018-05-18,Temporary Sign Request,11,0
5040,2018-05-18,Tree Maintenance,47,0
5041,2018-05-19,311 External Request,2,0
5042,2018-05-19,Abandoned Vehicle,21,0
5043,2018-05-19,Blocked Street or SideWalk,3,0
5044,2018-05-19,Catch Basin Maintenance,1,0
5045,2018-05-19,Color Curb,3,0
5046,2018-05-19,Damaged Property,20,0
5047,2018-05-19,Encampments,76,0
5048,2018-05-19,General Request - ANIMAL CARE CONTROL,1,0
5049,2018-05-19,General Request - ASSESSOR RECORDER,3,0
5050,2018-05-19,General Request - CITY HALL,1,0
5051,2018-05-19,General Request - COUNTY CLERK,2,0
5052,2018-05-19,General Request - DPH,3,0
5053,2018-05-19,General Request - ELECTIONS,1,0
5054,2018-05-19,General Request - MTA,10,0
5055,2018-05-19,General Request - PLANNING,1,0
5056,2018-05-19,General Request - PUBLIC WORKS,17,0
5057,2018-05-19,General Request - PUC,5,0
5058,2018-05-19,General Request - TT COLLECTOR,1,0
5059,2018-05-19,Graffiti,25,0
5060,2018-05-19,Homeless Concerns,24,0
5061,2018-05-19,Illegal Postings,2,0
5062,2018-05-19,Litter Receptacles,8,0
5063,2018-05-19,MUNI Feedback,39,0
5064,2018-05-19,Noise Report,4,0
5065,2018-05-19,Parking Enforcement,62,0
5066,2018-05-19,Rec and Park Requests,12,0
5067,2018-05-19,Residential Building Request,2,0
5068,2018-05-19,SFHA Requests,3,0
5069,2018-05-19,Sewer Issues,17,0
5070,2018-05-19,Sidewalk or Curb,2,0
5071,2018-05-19,Sign Repair,2,0
5072,2018-05-19,Street Defects,4,0
5073,2018-05-19,Street and Sidewalk Cleaning,163,0
5074,2018-05-19,Streetlights,3,0
5075,2018-05-19,Temporary Sign Request,3,0
5076,2018-05-19,Tree Maintenance,17,0
5077,2018-05-20,311 External Request,1,0
5078,2018-05-20,Abandoned Vehicle,86,0
5079,2018-05-20,Blocked Street or SideWalk,15,0
5080,2018-05-20,Catch Basin Maintenance,3,0
5081,2018-05-20,Color Curb,4,0
5082,2018-05-20,Damaged Property,20,0
5083,2018-05-20,Encampments,235,0
5084,2018-05-20,General Request - ART COMMISSION,1,0
5085,2018-05-20,General Request - BUILDING INSPECTION,1,0
5086,2018-05-20,General Request - COUNTY CLERK,3,0
5087,2018-05-20,General Request - DPH,1,0
5088,2018-05-20,General Request - MTA,9,0
5089,2018-05-20,General Request - PORT AUTHORITY,1,0
5090,2018-05-20,General Request - PUBLIC WORKS,48,0
5091,2018-05-20,General Request - PUC,4,0
5092,2018-05-20,General Request - TT COLLECTOR,1,0
5093,2018-05-20,Graffiti,268,0
5094,2018-05-20,Homeless Concerns,152,0
5095,2018-05-20,Illegal Postings,1,0
5096,2018-05-20,Litter Receptacles,30,0
5097,2018-05-20,MUNI Feedback,45,0
5098,2018-05-20,Noise Report,27,0
5099,2018-05-20,Parking Enforcement,181,0
5100,2018-05-20,Rec and Park Requests,51,1
5101,2018-05-20,SFHA Requests,1,0
5102,2018-05-20,Sewer Issues,24,0
5103,2018-05-20,Sidewalk or Curb,34,0
5104,2018-05-20,Sign Repair,24,0
5105,2018-05-20,Street Defects,18,0
5106,2018-05-20,Street and Sidewalk Cleaning,552,0
5107,2018-05-20,Streetlights,8,0
5108,2018-05-20,Tree Maintenance,64,0
5109,2018-05-21,311 External Request,2,0
5110,2018-05-21,Abandoned Vehicle,117,0
5111,2018-05-21,Blocked Street or SideWalk,4,0
5112,2018-05-21,Catch Basin Maintenance,1,0
5113,2018-05-21,Color Curb,5,0
5114,2018-05-21,DPW Volunteer Programs,4,0
5115,2018-05-21,Damaged Property,27,0
5116,2018-05-21,Encampments,220,0
5117,2018-05-21,General Request - 311CUSTOMERSERVICECENTER,8,0
5118,2018-05-21,General Request - ANIMAL CARE CONTROL,2,0
5119,2018-05-21,General Request - ASSESSOR RECORDER,3,0
5120,2018-05-21,General Request - BUILDING INSPECTION,1,0
5121,2018-05-21,General Request - COUNTY CLERK,9,0
5122,2018-05-21,General Request - DPH,5,0
5123,2018-05-21,General Request - FIRE DEPARTMENT,1,0
5124,2018-05-21,General Request - MTA,32,0
5125,2018-05-21,General Request - PUBLIC WORKS,47,0
5126,2018-05-21,General Request - PUC,4,0
5127,2018-05-21,General Request - RPD,2,0
5128,2018-05-21,General Request - TT COLLECTOR,5,0
5129,2018-05-21,Graffiti,263,0
5130,2018-05-21,Homeless Concerns,180,0
5131,2018-05-21,Illegal Postings,17,0
5132,2018-05-21,Litter Receptacles,33,0
5133,2018-05-21,MUNI Feedback,60,0
5134,2018-05-21,Noise Report,10,0
5135,2018-05-21,Parking Enforcement,159,0
5136,2018-05-21,Rec and Park Requests,15,0
5137,2018-05-21,Residential Building Request,2,0
5138,2018-05-21,SFHA Requests,2,0
5139,2018-05-21,Sewer Issues,35,0
5140,2018-05-21,Sidewalk or Curb,16,0
5141,2018-05-21,Sign Repair,23,0
5142,2018-05-21,Street Defects,18,0
5143,2018-05-21,Street and Sidewalk Cleaning,577,0
5144,2018-05-21,Streetlights,18,0
5145,2018-05-21,Temporary Sign Request,25,0
5146,2018-05-21,Tree Maintenance,62,0
5147,2018-05-22,Abandoned Vehicle,114,0
5148,2018-05-22,Blocked Street or SideWalk,8,0
5149,2018-05-22,Catch Basin Maintenance,2,0
5150,2018-05-22,Color Curb,4,0
5151,2018-05-22,DPW Volunteer Programs,1,0
5152,2018-05-22,Damaged Property,29,0
5153,2018-05-22,Encampments,267,0
5154,2018-05-22,General Request - 311CUSTOMERSERVICECENTER,2,0
5155,2018-05-22,General Request - AGING ADULT SERVICES,1,0
5156,2018-05-22,General Request - ANIMAL CARE CONTROL,4,0
5157,2018-05-22,General Request - ASSESSOR RECORDER,1,0
5158,2018-05-22,General Request - BUILDING INSPECTION,3,0
5159,2018-05-22,General Request - CENTRAL SHOPS,1,0
5160,2018-05-22,General Request - CITY HALL,1,0
5161,2018-05-22,General Request - COUNTY CLERK,11,0
5162,2018-05-22,General Request - DPH,7,0
5163,2018-05-22,General Request - MTA,37,0
5164,2018-05-22,General Request - PLANNING,1,0
5165,2018-05-22,General Request - PUBLIC WORKS,57,0
5166,2018-05-22,General Request - PUC,5,0
5167,2018-05-22,General Request - RPD,1,0
5168,2018-05-22,General Request - TT COLLECTOR,4,0
5169,2018-05-22,Graffiti,279,0
5170,2018-05-22,Homeless Concerns,199,0
5171,2018-05-22,Illegal Postings,12,0
5172,2018-05-22,Litter Receptacles,15,0
5173,2018-05-22,MUNI Feedback,75,0
5174,2018-05-22,Noise Report,20,0
5175,2018-05-22,Parking Enforcement,156,0
5176,2018-05-22,Rec and Park Requests,16,0
5177,2018-05-22,Residential Building Request,13,0
5178,2018-05-22,SFHA Requests,5,0
5179,2018-05-22,Sewer Issues,22,0
5180,2018-05-22,Sidewalk or Curb,35,0
5181,2018-05-22,Sign Repair,13,0
5182,2018-05-22,Street Defects,23,0
5183,2018-05-22,Street and Sidewalk Cleaning,494,0
5184,2018-05-22,Streetlights,12,0
5185,2018-05-22,Temporary Sign Request,16,0
5186,2018-05-22,Tree Maintenance,33,0
5187,2018-05-23,311 External Request,2,0
5188,2018-05-23,Abandoned Vehicle,127,0
5189,2018-05-23,Blocked Street or SideWalk,4,0
5190,2018-05-23,Catch Basin Maintenance,2,0
5191,2018-05-23,Color Curb,1,0
5192,2018-05-23,Damaged Property,44,0
5193,2018-05-23,Encampments,253,0
5194,2018-05-23,General Request - 311CUSTOMERSERVICECENTER,7,0
5195,2018-05-23,General Request - ANIMAL CARE CONTROL,4,0
5196,2018-05-23,General Request - ASSESSOR RECORDER,2,0
5197,2018-05-23,General Request - BUILDING INSPECTION,7,0
5198,2018-05-23,General Request - COUNTY CLERK,13,0
5199,2018-05-23,General Request - DPH,8,0
5200,2018-05-23,General Request - ENTERTAINMENT COMMISSION,1,0
5201,2018-05-23,General Request - MTA,20,0
5202,2018-05-23,General Request - PUBLIC WORKS,56,0
5203,2018-05-23,General Request - PUC,12,0
5204,2018-05-23,General Request - RPD,1,0
5205,2018-05-23,General Request - TT COLLECTOR,9,0
5206,2018-05-23,Graffiti,219,0
5207,2018-05-23,Homeless Concerns,189,0
5208,2018-05-23,Illegal Postings,8,0
5209,2018-05-23,Litter Receptacles,20,0
5210,2018-05-23,MUNI Feedback,67,0
5211,2018-05-23,Noise Report,10,0
5212,2018-05-23,Parking Enforcement,154,0
5213,2018-05-23,Rec and Park Requests,14,0
5214,2018-05-23,Residential Building Request,10,0
5215,2018-05-23,SFHA Requests,2,0
5216,2018-05-23,Sewer Issues,31,0
5217,2018-05-23,Sidewalk or Curb,31,0
5218,2018-05-23,Sign Repair,10,0
5219,2018-05-23,Street Defects,29,0
5220,2018-05-23,Street and Sidewalk Cleaning,467,0
5221,2018-05-23,Streetlights,16,0
5222,2018-05-23,Temporary Sign Request,20,0
